direccion,latitude,longitude,numero,compromiso,accion
Cafayate 5388 (detrás de la E 15 DE 21),-34.688402,-58.463572,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 28
Av. Dellepiane 6999,-34.684555,-58.485528,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 29
Amancio Alcorta e Iguazú,-34.64987,-58.404618,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 30
Ana Maria Janer y Agustin De Vedia,-34.645892,-58.433757,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 31
Charrua 2900,-34.654128,-58.431116,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 32
Córdoba 5741,-34.586355,-58.441687,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 33
Gral. José G. Artigas 2262,-34.606636,-58.478257,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 34
Osvaldo Cruz y Zavaleta,-34.656555,-58399094,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 35
Mercedes 1371/79,-34.621784,-58.491747,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 36
Av. Corrales 6476 y Lisandro de la Torre,-34.662202,-58.499756,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 37
Medrano 350,-34.662202,-58.499756,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 38
24 de November 1679,-34.630928,-58.409992,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 39
Esteban Bonorino 1729,-34.644903,-58.445862,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 40
Ministro Brin 843,-34.631122,-58.35762,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 41
Fonrouge 4377,-34.677803,-58.466629,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 43
Saraza 4202,-34.660767,-58.467358,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 44
Cochabamba 2622,-34.625387,-58.402252,19,7 consultas pediátricas en el primer año de vida (2017 zona sur; 2019 CABA),CESAC 45
Avenida Argentina y Battle y Ordoñez,-34.6725554,-58.4669653,48,80.000 vecinos de barrios vulnerables con infraestructura urbana y servicios públicos (2019),Barrio 20
Zavaleta y Riachuelo,-34.658241,-58.3981,48,80.000 vecinos de barrios vulnerables con infraestructura urbana y servicios públicos (2019),Camino de Sirga
Fraga y Avenida Forest,-34.5840375,-58.4562356,48,80.000 vecinos de barrios vulnerables con infraestructura urbana y servicios públicos (2019),Barrio Fraga
Olavarría y Caboto,-34.6349498,-58.3541081,48,80.000 vecinos de barrios vulnerables con infraestructura urbana y servicios públicos (2019),Lamadrid
España 1900,-34.6186777,-58.3532501,48,80.000 vecinos de barrios vulnerables con infraestructura urbana y servicios públicos (2019),Barrio Rodrigo Bueno
Avenida Eva Perón y Avenida Piedrabuena,-34.6706108,-58.4908456,48,80.000 vecinos de barrios vulnerables con infraestructura urbana y servicios públicos (2019),Barrio 15
,-34.582873,-58.381152,48,80.000 vecinos de barrios vulnerables con infraestructura urbana y servicios públicos (2019),Barrio 31
,-34.611524,-58.377657,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 1: xx%
,-34.591389,-58.398213,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 2
,-34.608592,-58.403406,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 3
,-34.643801,-58.40229,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 4
,-34.61774,-58.421516,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 5
,-34.615904,-58.443382,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 6
,-34.636386,-58.4619,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 7
,-34.672465,-58.47456,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 8
,-34.655892,-58.497241,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 9
,-34.623991,-58.503506,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 10
,-34.603656,-58.495545,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 11
,-34.566178,-58.494709,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 12
,-34.554823,-58.454628,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 13
,-34.575507,-58.422353,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 14
,-34.593226,-58.467178,21,Buenos Aires Accesible: 100% esquinas con rampas (2018),Comuna 15
Avenida Córdoba y Uriburu,-34.599007,-58.398119,42,Campus Urbano en Plaza Houssay (2019),Plaza Houssay
,-34.563881,-58.478953,34,Construir 25 nuevos pasos a/bajo nivel (2019),PBN Congreso
,-34.579103,-58.49576,34,Construir 25 nuevos pasos a/bajo nivel (2019),PBN Constituyentes
,-34.594324,-58.50354,34,Construir 25 nuevos pasos a/bajo nivel (2019),PBN San Martín
,-34.554913,-58.490396,34,Construir 25 nuevos pasos a/bajo nivel (2019),PBN Balbin(27%)
,-34.600874,-58.486501,34,Construir 25 nuevos pasos a/bajo nivel (2019),PBN Nazca(15%)
,-34.592802,-58.490782,34,Construir 25 nuevos pasos a/bajo nivel (2019),PBN Beiro
,-34.648505,-58.419663,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Saenz
,-34.646952,-58.402666,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Alcorta
,-34.648708,-58.41348,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Einstein
,-34.648479,-58.412129,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Cachi
,-34.648178,-58.410391,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Taborda
,-34.64809,-58.409028,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Peperí
,-34.647225,-58.403685,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Monteagudo
,-34.646687,-58.401561,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Zavaleta
,-34.647358,-58.421613,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Corrales
,-34.647878,-58.420025,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Tabaré
,-34.648496,-58.418427,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Ramírez
,-34.648346,-58.418941,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Fournier
,-34.648999,-58.414832,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Ochoa
,-34.647587,-58.406389,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Atuel
,-34.647375,-58.404983,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Iguazú
,-34.588625,-58.438597,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Córdoba
,-34.593005,-58.446064,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Corrientes
,-34.596406,-58.459014,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Newbery
,-34.596747,-58.465671,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Trelles / Warnes
,-34.588466,-58.438082,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN JB Justo
,-34.594423,-58.450624,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Dorrego
,-34.582283,-58.430808,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Soler
,-34.58144,-58.42843,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Paraguay
,-34.585542,-58.43452,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Honduras
,-34.585948,-58.43585,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Gorriti
,-34.586867,-58.436515,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Cabrera
,-34.587644,-58.438039,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Niceto Vega
,-34.591442,-58.439777,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Loyola
,-34.592873,-58.44188,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Ramírez de Velazco
,-34.599046,-58.450942,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Girardot
,-34.589216,-58.440094,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Castillo
,-34.59032,-58.442594,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Aguirre
,-34.591442,-58.444842,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Vera
,-34.591972,-58.445807,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Villarroel
,-34.595169,-58.451718,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Iturri
,-34.594802,-58.4527,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Leiva
,-34.595249,-58.453574,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Caldas
,-34.595558,-58.455173,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Concepción Arenal
,-34.59615,-58.456396,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Montenegro
,-34.596406,-58.457673,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Santos Dumont
,-34.562732,-58.435614,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Olleros
,-34.558209,-58.450227,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Juramento
,-34.560241,-58.446536,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Pampa
,-34.55964,-58.447845,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Sucre
,-34.557519,-58.451493,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Mendoza
,-34.556795,-58.452652,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Olazabal
,-34.556141,-58.453939,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Blanco Encalada
,-34.555452,-58.455162,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Monroe
,-34.561602,-58.444176,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Virrey del Pino
,-34.55888,-58.449025,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Echeverría
,-34.560753,-58.44497,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN José Hernández
,-34.554798,-58.456278,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Roosevelt
,-34.554073,-58.457415,34,Construir 25 nuevos pasos a/bajo nivel (2019),PAN Ugarte
,-34.658711,-58.499977,50,Construir un Polo Educativo en Mataderos (2019),Polo educativo Mataderos
,-34.61719617,-58.40375464,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Velazco Ibarrra
,-34.64333194,-58.48179472,2,Duplicar el reciclado de basura (2019),Punto Verde Parque Avellaneda
,-34.63767369,-58.37454159,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Colombia
,-34.58693093,-58.39649967,2,Duplicar el reciclado de basura (2019),Punto Verde Plazoleta Reino de Tailandia
,-34.62216217,-58.3758557,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Rosario Vera Peñaloza
,-34.58011018,-58.46266395,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza 25 de Agosto
,-34.62962551,-58.48345186,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Vélez Sarfield
,-34.58922595,-58.42495053,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Palermo Viejo
,-34.54708679,-58.46839172,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Balcarce
,-34.57631328,-58.50388387,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Leandro N. Alem
,-34.64946145,-58.51663173,2,Duplicar el reciclado de basura (2019),Punto Verde Parque Santojanni
,-34.63499456,-58.43948988,2,Duplicar el reciclado de basura (2019),Punto Verde Parque Chacabuco
,-34.6617677,-58.44020339,2,Duplicar el reciclado de basura (2019),Punto Verde Estación Villa Soldati
,-34.55182184,-58.48147583,2,Duplicar el reciclado de basura (2019),Punto Verde Parque Saavedra
,-34.59777404,-58.40781131,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Monseñor de Andrea
,-34.60587581,-58.49346439,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Aristóbulo del Valle
,-34.61118274,-58.39812601,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza 1ro de Mayo
,-34.62209983,-58.41273111,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Boedo
,-34.60035419,-58.51242926,2,Duplicar el reciclado de basura (2019),Punto Verde Especial - Plaza Arenales
,-34.60534443,-58.41856483,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Almagro
,-34.68783243,-58.47530552,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Sudamérica
,-34.60644587,-58.43305061,2,Duplicar el reciclado de basura (2019),Punto Verde Especial - Parque Centenario
,-34.59224067,-58.44855391,2,Duplicar el reciclado de basura (2019),Punto Verde Parque Los Andes
,-34.58929302,-58.41616255,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Güemes
,-34.62645579,-58.5084849,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Don Bosco
,-34.56123139,-58.45485277,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Gral. Manuel Belgrano
,-34.62803592,-58.46422004,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Pueyrredón
,-34.61749012,-58.43419275,2,Duplicar el reciclado de basura (2019),Punto Verde Parque Rivadavia
,-34.63725296,-58.40540109,2,Duplicar el reciclado de basura (2019),Punto Verde Parque Patricios
,-34.59553862,-58.37739808,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza San Martín
,-34.61236,-58.366333,2,Duplicar el reciclado de basura (2019),Punto Verde Puerto Madero
,-34.58802,-58.396523,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Emilio MItre
,-34.598615,-58.391661,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Petrolina Rodríguez
,-34.626144,-58.40871,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Martín Fierro
,-34.628081,-58.396812,2,Duplicar el reciclado de basura (2019),Punto Verde Polo Circo
,-34.651169,-58.389013,2,Duplicar el reciclado de basura (2019),Punto Verde Parque Leonardo Pereyra
,-34.613881,-58.459449,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Irlanda
,-34.636234,-58.449359,2,Duplicar el reciclado de basura (2019),Punto Verde Estación Medalla Milagrosa
,-34.621185,-58.473904,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza de los Periodistas
,-34.621785,-58.457716,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Angel Gris
,-34.677853,-58.464738,2,Duplicar el reciclado de basura (2019),Punto Verde Villa 20
,-34.65735,-58.52041,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Rómulo Zabala
,-34.647063,-58.484167,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Domingo Olivera
,-34.66013,-58.503109,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Alberdi
,-34.6285343,-58.5212004,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Ciudad de Banff
,-34.60842,-58.381013,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Ejercito de los Andes
,-34.610328,-58.46859,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Roque Sáenz Peña
,-34.572719,-58.489558,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Echeverria
,-34.559479,-58.488119,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Alberdi
,-34.590057,-58.500785,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Martin Rodriguez
,-34.572876,-58.475043,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Zapiola
,-34.541582,-58.442957,2,Duplicar el reciclado de basura (2019),Punto Verde Ciudad Universitaria
,-34.567255,-58.465509,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Castelli
,-34.580715,-58.445515,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Mafalda
,-34.576563,-58.403982,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Republica de Peru
,-34.604854,-58.445482,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Benito Nazar
,-34.587772,-58.467203,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Malaver
,-34.587788,-58.484406,2,Duplicar el reciclado de basura (2019),Punto Verde Plaza Nobel
,-34.657298,-58.399482,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Centro CONIN Barracas
,-34.584808,-58.387097,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Entorno CEC - Parque Thays
,-34.599131,-58.362564,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Entrada Costanera Sur Reserva ecológica
,-34.5426765,-58.4728625,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Arias
,-34.5456188,-58.4707027,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Besares
,-34.5516199,-58.4659563,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Campos Salles
,-34.5550175,-58.4630872,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Congreso
,-34.544209,-58.471876,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Correa
,-34.5486556,-58.4683319,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Crisologo Larralde
,-34.5418914,-58.473591,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Deheza
,-34.5388993,-58.4758958,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación General Paz
,-34.5530957,-58.4647647,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Iberá (2)
,-34.5505271,-58.4670114,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Juana Azurduy
,-34.5512933,-58.4664193,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Manuela Pedraza
,-34.5476004,-58.4693262,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Manzanares
,-34.550031,-58.4672087,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Nuñez (2)
,-34.5470461,-58.4697351,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Paroissien
,-34.5411534,-58.4741232,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Pico
,-34.5540127,-58.4640892,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Quesada
,-34.5434176,-58.472301,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Ramallo
,-34.556845,-58.4611667,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Roosevelt
,-34.5449375,-58.4713372,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Ruiz Huidobro
,-34.5558904,-58.4620776,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Ugarte
,-34.5463442,-58.470162,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Estación Vilela
,-34.640877,-58.407681,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Manzana Cívica
,-34.6430998,-58.4231819,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST AV LA PLATA
,-34.6599168,-58.4295501,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST BERG 1
,-34.6369388,-58.4152833,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST BOEDO
,-34.6400382,-58.4193267,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST CASEROS
,-34.6475306,-58.4279397,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST DEL BARCO CENTENERA
,-34.6295817,-58.3920641,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST ENTRE RIOS
,-34.666631,-58.451854,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST ESCALADA 1
,-34.6825002,-58.453088,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST ESCALADA 2
,-34.676352,-58.4481356,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST ESTADIO PARQUE ROCA
,-34.6302032,-58.3954027,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST GARRAHAM
,-34.670997,-58.456652,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST GRIERSON
,-34.6339003,-58.4066877,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST LA RIOJA 1
,-34.6311783,-58.4072263,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST LA RIOJA 2
,-34.6681863,-58.4423473,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST LACARRA
,-34.6593106,-58.4424425,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST LAFUENTE 1
,-34.6643483,-58.436212,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST LAFUENTE 2
,-34.664367,-58.449095,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST LAGUNA
,-34.68319,-58.454016,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST LARRAZABAL 1
,-34.6848269,-58.4723013,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST LISANDRO DE LA TORRE 1
,-34.6664569,-58.4404178,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST MARIANO ACOSTA
,-34.6720099,-58.4453925,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST PARQUE ROCA
,-34.6503556,-58.4311699,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST PERITO MORENO
,-34.6279548,-58.3960677,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST PICHINCHA
,-34.6946494,-58.4663332,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST PIEDRABUENA 1
,-34.679202,-58.465841,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST POLA
,-34.653046,-58.4344933,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST POLIDEPORTIVO SAN LORENZO
,-34.689296,-58.460486,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST SOLDADO DE LA FRONTERA
,-34.6623481,-58.4323166,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST VARELA 1
,-34.6556476,-58.4378016,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus del Sur - EST VARELA 2
,-34.597478,-58.486892,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST 2 de abril
,-34.597749,-58.483526,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Agronomía
,-34.601582,-58.47012,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Álvarez Jonte
,-34.597159,-58.491496,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Comunicaciones
,-34.602772,-58.465215,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Donato Álvarez
,-34.598759,-58.48094,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Empedrado
,-34.592975,-58.507502,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST José Cubas
,-34.590418,-58.515193,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Ladines
,-34.591629,-58.511191,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Mosconi
,-34.604273,-58.459315,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Pappo Napolitano
,-34.596913,-58.495198,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Roffo
,-34.595994,-58.499382,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi Metrobus San Martín- EST Solano Lopez
,-34.5899702,-58.3718689,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA CANADÁ
,-34.5908988,-58.3726047,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA CARRIL. SALVADOR MARIA DEL
,-34.5489978,-58.4715349,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA CAVAGNA MARTINEZ. ILDEFONSO F.
,-34.5912184,-58.3825045,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA DE CATALUÑA
,-34.629028,-58.493666,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA DE LA BANDERA
,-34.6097724,-58.3897566,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA DEL CONGRESO
,-34.604879,-58.3693302,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA DEL CORREO
,-34.6055588,-58.4928689,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA DEL VALLE. ARISTÓBULO
,-34.6340837,-58.507931,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA DERECHOS DEL HOMBRE
,-34.5720557,-58.4892724,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA ECHEVERRIA
,-34.6394709,-58.5092587,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA EJERCITO DE LOS ANDES
,-34.6126423,-58.5224467,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA EL MAESTRO
,-34.6358405,-58.4822189,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),"Punto WiFi PLAZA ERNESTO ""CHE"" GUEVARA ( ex FALCON. RAMON L.. Cnel.)"
,-34.6337132,-58.5210568,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA GUATEMALA
,-34.618686,-58.5080604,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA LAFITTE. FERMIN. Monseñor
,-34.5974389,-58.3834585,16,Duplicar puntos de acceso WIFI en espacios públicos (2017),Punto WiFi PLAZA LIBERTAD
